-0.461073,-0.887362,-0.000525898,1.18431,-0.700137,-0.708243,0.090555,1.29435,-0.363381,-0.695022,0.620402,1.11671,-0.384348,-0.841777,0.379063,1.189,-0.282447,-0.91339,-0.293161,1.45594,-0.351505,-0.930031,-0.107179,1.40128,-0.554757,-0.810433,-0.188266,1.39125,-0.461492,-0.882873,-0.0869473,1.35838,-0.465627,-0.875367,0.130095,1.11236,-0.339133,-0.939082,0.0557935,1.41066,-0.583511,-0.769933,-0.2583,1.40322,-0.867724,-0.492689,-0.0656673,1.31172,-0.363987,-0.922512,-0.12839,1.5516,-0.369681,-0.928549,-0.0336671,1.30602,-0.0174,-0.959836,-0.28002,1.37772,0.218949,-0.973995,-0.0582701,1.51519,-0.966503,-0.0626179,-0.2489,1.36842,-0.852902,0.510771,-0.108031,1.2417,-0.968232,0.212601,0.131632,1.19833,-0.774868,0.629401,0.0585969,1.07042
-0.887362,0.461073,0.000273256,0.08764,-0.629842,0.672357,0.38889,-0.25204,-0.769464,0.599335,0.220732,-0.09339,-0.883816,0.216875,-0.414529,0.28562,-0.881126,0.367847,-0.297162,0.1393,-0.882093,0.367369,-0.294875,0.13858,-0.831772,0.534773,0.148906,-0.03423,-0.886003,0.45371,0.0956351,0.10097,-0.878871,0.474633,0.0480546,0.08625,-0.928473,0.324577,-0.180522,0.24028,-0.811834,0.561248,0.161016,-0.09183,-0.447995,0.718011,0.532691,-0.5004,-0.929598,0.368393,-0.0115657,0.22244,-0.909146,0.368961,-0.193186,0.16927,-0.861111,0.156713,-0.483662,0.41169,-0.975465,-0.219905,0.010456,0.10787,-0.0780621,0.995557,0.0526621,-0.17556,0.517761,0.854088,-0.0495693,-0.0905,0.156842,0.926341,-0.342482,0.21985,0.609607,0.76857,-0.194113,-0.01961
0,0.000592654,-1,0.17757,-0.336314,0.215241,-0.916823,-0.01567,-0.525242,-0.397167,-0.752581,-0.13337,0.266731,-0.494345,-0.827331,-0.21532,0.379263,0.174379,-0.908709,-0.1891,0.313617,-0.00910856,-0.949506,-0.25212,-0.0199987,0.239201,-0.970764,-0.27179,-0.0449848,0.12117,-0.991612,0.34727,-0.103813,-0.0919608,-0.990336,0.09706,0.151415,-0.113024,-0.981987,0.16725,0.0209985,0.303651,-0.952552,-0.11607,-0.215301,0.491648,-0.843758,-0.10589,0.0579675,0.115141,-0.991656,0.44055,0.191804,-0.0408086,-0.980584,-0.04571,0.508119,0.232713,-0.829252,-0.09874,-0.022998,0.0545511,-0.998246,0.07029,0.244496,0.0703277,-0.967097,-0.06481,0.0669499,-0.0982122,-0.992911,-0.16788,-0.194747,-0.310957,-0.930258,0.02791,-0.167211,-0.114691,-0.979228,-0.05533
0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
