0.0707303,-0.988473,0.133858,1.409,0.261828,-0.888739,0.376283,1.167,0.0192827,-0.829076,0.558804,1.052,-0.0270299,-0.836358,0.547517,1.094,-0.146225,-0.922976,0.355996,1.191,0.138179,-0.980274,0.14131,1.328,0.415369,-0.909103,-0.0316413,1.473,0.42104,-0.905664,-0.0499855,1.493,0.420659,-0.891073,-0.170398,1.538,0.158556,-0.973759,-0.16326,1.553,0.434101,-0.892839,-0.119977,1.547,0.52841,-0.842328,-0.106143,1.492,0.538448,-0.822601,0.18276,1.362,-0.10026,-0.883999,0.456611,1.28,-0.103746,-0.989223,0.103321,1.323
-0.997397,-0.0682002,0.0233984,-0.071,-0.914678,-0.352898,-0.197048,0.213,-0.97393,-0.141929,-0.176967,0.195,-0.993367,0.0837117,0.0788328,0.008,-0.940731,0.241056,0.238571,-0.157,-0.92811,-0.0783586,0.363967,-0.226,-0.836693,-0.395472,0.378875,-0.178,-0.854544,-0.414544,0.312903,-0.101,-0.836818,-0.453655,0.306484,-0.034,-0.983779,-0.169859,0.0576838,0.029,-0.899124,-0.421128,-0.119278,0.222,-0.826582,-0.481893,-0.290761,0.302,-0.741925,-0.565627,-0.360019,0.368,-0.96803,-0.0193843,-0.250083,0.077,-0.991999,0.0954006,-0.0826858,-0.035
-0.0139995,-0.135164,-0.990724,-0.217,0.307914,-0.292585,-0.905308,-0.272,0.22603,-0.540823,-0.810198,-0.233,-0.111766,-0.541755,-0.833073,-0.201,-0.306011,-0.300012,-0.903521,-0.23,-0.345714,-0.181444,-0.92063,-0.201,-0.356949,-0.130899,-0.924907,-0.104,-0.304106,-0.0890298,-0.948469,-0.3,-0.350402,0.013667,-0.9365,-0.439,-0.0839013,0.151465,-0.984895,-0.447,0.0559707,0.159653,-0.985585,-0.442,0.193767,0.241377,-0.95089,-0.474,0.399526,0.0582575,-0.914869,-0.413,0.229924,-0.467087,-0.853794,-0.396,0.0719378,-0.111073,-0.991205,-0.214
0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
