0.112532,-0.962211,0.247963,1.024,0.180597,-0.902058,0.392016,0.872,0.337269,-0.807013,0.484747,0.899,0.317862,-0.91144,0.261229,0.908,-0.0128496,-0.986233,0.164859,1,0.217088,-0.975271,0.0414618,1.289,0.150031,-0.947147,-0.283553,1.405,-0.114976,-0.988276,-0.100455,1.302,0.367213,-0.912418,-0.180686,1.387,0.637028,-0.770204,-0.0313204,1.329,0.650472,-0.754148,-0.090257,1.339,0.843076,-0.53776,0.00599789,1.136,0.79102,-0.607332,-0.0737251,1.154,0.126719,-0.990619,-0.0511451,1.185,0.00755388,-0.986139,0.165748,0.914,-0.099192,-0.909976,0.402622,0.763,-0.344933,-0.916869,0.20093,0.875,-0.309725,-0.810615,0.496964,0.779
-0.993426,-0.103674,0.0485401,-0.049,-0.982434,-0.146404,0.115708,-0.277,-0.939095,-0.252337,0.233294,-0.329,-0.925593,-0.238571,0.293872,-0.316,-0.973124,0.0502454,0.224735,-0.362,-0.945037,-0.19934,0.25917,-0.095,-0.942882,-0.223349,0.247162,-0.057,-0.951895,0.0806956,0.295607,-0.478,-0.928004,-0.372541,-0.00477252,0.113,-0.736957,-0.596609,-0.317728,0.439,-0.730083,-0.588056,-0.348093,0.444,-0.497376,-0.783909,-0.371623,0.819,-0.575534,-0.69785,-0.426341,0.618,-0.907113,-0.0948656,-0.410057,0.613,-0.968883,-0.0482269,-0.242776,0.354,-0.986588,0.0372245,-0.158929,0.19,-0.938523,0.340093,-0.0592619,0.005,-0.930873,0.365024,0.0152508,-0.018
-0.0209985,-0.251796,-0.967553,0.313,-0.0469827,-0.406026,-0.912653,0.269,-0.0659521,-0.533907,-0.842967,0.321,-0.205525,-0.335203,-0.919456,0.386,-0.229924,-0.15754,-0.960373,0.479,-0.244496,-0.0954456,-0.964941,0.296,-0.29743,0.230275,-0.926557,0.17,-0.284035,0.12961,-0.950013,0.173,-0.0629583,0.16943,-0.983529,0.168,0.22603,0.225484,-0.947664,0.171,0.209438,0.29232,-0.933105,0.368,0.204546,0.310324,-0.928364,0.352,0.207482,0.379676,-0.901553,0.221,0.401359,0.0983563,-0.910625,0.25,0.247404,-0.158757,-0.955818,0.561,0.129634,-0.412986,-0.901464,0.413,-0.0139995,-0.209019,-0.977811,0.609,-0.193767,-0.457887,-0.867637,0.4
0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
